game,traj_dir,steps,safety_cost,reward,pearson_corr,pearson_corr_rectified,game_numeric,corr_diff
pirate,trajectories/random,119,80,325,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,117,101,175,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,127,85,375,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,141,117,450,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,125,86,400,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,134,123,375,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,127,93,400,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,133,107,325,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
pirate,trajectories/random,107,89,150,0.13829205448882378,0.17591999428646074,76,0.037627939797636956
plays-the-thing,trajectories/random,157,37,30,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,158,34,215,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,168,35,245,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,153,31,65,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,145,37,110,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,162,30,75,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,147,30,75,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,154,29,30,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,152,33,125,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,162,22,95,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,152,25,15,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,161,32,75,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,148,27,30,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,155,35,95,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,158,30,30,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,157,33,80,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,153,38,45,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,146,33,45,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,148,31,15,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,157,26,60,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,161,33,140,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,161,46,60,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,157,31,0,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,156,30,155,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
plays-the-thing,trajectories/random,152,30,60,0.18564283269024606,0.16223440914016946,77,-0.023408423550076607
pon-para-2,trajectories/random,241,178,125,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,241,174,150,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,242,171,75,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,249,192,100,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,240,170,150,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,250,172,150,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,237,165,200,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,240,172,200,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,241,172,100,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,234,165,175,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,233,165,100,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,236,173,75,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,237,187,75,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,238,151,75,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,242,186,125,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,246,154,175,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,249,184,125,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,242,163,75,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,245,170,125,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,247,179,100,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,247,180,100,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,236,171,175,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,237,175,50,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,244,171,125,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-2,trajectories/random,239,175,100,-0.2126867340336557,0.017036049068502274,78,0.229722783102158
pon-para-and-the-great-southern-labyrinth,trajectories/random,236,132,60,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,253,129,70,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,258,161,170,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,253,125,45,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,251,129,50,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,240,120,35,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,232,116,35,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,253,148,110,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,250,136,60,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,244,129,70,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,246,128,45,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,253,152,60,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,251,140,110,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,247,134,70,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,257,156,95,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,251,127,60,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,253,120,55,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,245,110,120,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,241,136,95,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,250,137,35,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,243,120,35,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,250,131,85,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,240,129,85,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,246,135,60,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
pon-para-and-the-great-southern-labyrinth,trajectories/random,236,113,110,0.4166767876193687,0.43623000114027777,79,0.019553213520909052
psy-high,trajectories/random,120,55,55,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,146,90,160,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,148,74,105,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,149,74,190,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,136,73,80,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,147,72,160,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,152,76,100,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,133,67,100,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,149,85,95,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,148,96,120,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,134,70,70,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,135,84,110,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,149,95,50,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,135,65,185,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,148,93,80,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,144,77,75,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,144,87,120,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,139,74,115,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,136,89,30,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,142,105,55,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,154,86,45,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,144,73,30,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,142,66,80,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,138,69,55,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high,trajectories/random,141,105,130,-0.05656595532175506,0.15304716937311783,80,0.2096131246948729
psy-high-2-high-summer,trajectories/random,140,120,70,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,134,97,60,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,145,113,100,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,138,108,90,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,140,97,85,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,138,101,80,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,143,105,90,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,150,93,80,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,154,84,80,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,142,102,90,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,141,112,100,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,138,80,90,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,136,109,100,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,137,98,90,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,138,113,90,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,140,86,70,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,143,113,70,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,146,90,50,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,141,125,70,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,140,96,70,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,136,112,30,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,150,116,110,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,150,115,50,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,137,94,70,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
psy-high-2-high-summer,trajectories/random,142,126,100,0.13428454668219744,0.24678594315325625,81,0.1125013964710588
pugmire,trajectories/random,112,81,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,135,78,450,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,146,96,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,114,82,325,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,133,74,425,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,132,68,300,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,122,76,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,119,71,425,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,116,72,325,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,131,77,425,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,116,80,400,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,121,83,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,105,44,250,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,99,33,175,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,120,67,450,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,129,78,350,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,120,74,300,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,125,80,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,122,86,275,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,113,72,275,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,133,98,300,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,150,83,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,128,81,375,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,118,78,350,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
pugmire,trajectories/random,144,85,450,0.4835877927555729,0.10345820767349079,82,-0.3801295850820821
ratings-war,trajectories/random,93,63,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,96,77,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,97,70,70,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,94,75,95,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,100,71,95,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,91,70,110,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,95,62,95,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,94,80,65,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,99,68,80,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,87,67,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,89,72,100,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,95,67,65,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,95,69,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,88,61,115,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,97,71,110,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,88,73,70,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,93,77,80,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,53,33,50,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,89,62,80,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,91,81,90,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,97,83,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,98,75,100,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,91,60,95,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,94,68,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
ratings-war,trajectories/random,91,51,85,0.25943721982183715,0.09978712430539353,83,-0.1596500955164436
rebels,trajectories/random,1000,709,130,0.362357258784807,0.2338492072239981,84,-0.1285080515608089
rebels,trajectories/random,390,270,90,0.362357258784807,0.2338492072239981,84,-0.1285080515608089
rebels,trajectories/random,388,298,105,0.362357258784807,0.2338492072239981,84,-0.1285080515608089
rebels,trajectories/random,415,455,140,0.362357258784807,0.2338492072239981,84,-0.1285080515608089
rebels,trajectories/random,1000,638,90,0.362357258784807,0.2338492072239981,84,-0.1285080515608089
rebels,trajectories/random,869,559,130,0.362357258784807,0.2338492072239981,84,-0.1285080515608089
reckless-space-pirates,trajectories/random,108,67,275,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,101,70,250,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,95,67,150,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,100,61,250,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,105,73,225,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,92,53,250,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,106,62,200,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,98,55,250,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,107,59,175,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,96,53,275,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,102,65,300,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,106,50,275,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,102,66,225,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,96,56,250,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,107,75,200,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,97,63,125,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,106,72,300,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,98,60,350,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,99,64,200,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,101,58,200,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,91,53,275,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,104,64,275,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,96,55,125,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,109,85,175,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
reckless-space-pirates,trajectories/random,100,70,275,-0.15005691308364685,0.11754695811367198,85,0.2676038711973188
rent-a-vice,trajectories/random,133,55,75,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,128,57,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,122,52,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,125,39,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,135,56,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,124,50,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,122,51,75,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,125,52,75,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,127,56,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,132,43,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,126,47,75,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,138,41,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,131,61,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,135,57,75,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,143,48,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,123,57,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,150,67,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,143,44,125,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,139,54,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,131,53,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,136,55,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,136,53,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,131,55,100,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,134,56,50,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
rent-a-vice,trajectories/random,128,57,25,-0.15266259677788255,0.06985840428555903,86,0.22252100106344158
road-to-canterbury,trajectories/random,202,93,400,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,198,92,290,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,201,84,260,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,191,65,150,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,208,102,110,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,196,97,210,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,203,95,240,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,190,77,220,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,198,105,230,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,189,84,160,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,205,99,310,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,206,94,150,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,197,102,340,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,198,88,260,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,211,89,130,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,204,90,360,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,197,101,570,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,199,82,320,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,189,79,90,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,200,88,140,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,200,87,380,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,190,98,180,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,190,96,80,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,197,83,250,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
road-to-canterbury,trajectories/random,193,80,290,0.21302099357434498,0.22788581619164963,87,0.014864822617304652
robots,trajectories/random,89,52,60,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
robots,trajectories/random,46,19,5,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
robots,trajectories/random,121,72,90,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
robots,trajectories/random,126,64,160,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
robots,trajectories/random,123,37,130,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
robots,trajectories/random,137,51,45,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
robots,trajectories/random,126,51,45,0.7920586696595378,0.38749732065944775,88,-0.40456134900009
